id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,2,53,149,121,53,100.00,100.00,100.00,100.00,0.038,0.013,0.017,0.038
values_30,30,173,529,421,281,100.00,100.00,100.00,100.00,0.173,0.057,0.071,0.107
values_96,34,197,605,481,321,100.00,100.00,100.00,100.00,0.173,0.056,0.071,0.106
values_15,14,77,225,181,121,100.00,100.00,100.00,100.00,0.182,0.062,0.077,0.116
values_16,24,137,415,331,221,100.00,100.00,100.00,100.00,0.175,0.058,0.073,0.109
values_94,20,113,339,271,181,100.00,100.00,100.00,100.00,0.177,0.059,0.074,0.110
values_90,24,137,415,331,221,100.00,100.00,100.00,100.00,0.175,0.058,0.073,0.109
values_52,11,59,168,136,91,100.00,100.00,100.00,100.00,0.186,0.065,0.081,0.121
values_78,28,161,491,391,261,100.00,100.00,100.00,100.00,0.174,0.057,0.072,0.107
values_20,33,191,586,466,311,100.00,100.00,100.00,100.00,0.173,0.056,0.071,0.106
values_53,2,53,149,121,53,100.00,100.00,100.00,100.00,0.038,0.013,0.017,0.038
values_43,27,155,472,376,251,100.00,100.00,100.00,100.00,0.174,0.057,0.072,0.108
values_42,24,137,415,331,221,100.00,100.00,100.00,100.00,0.175,0.058,0.073,0.109
values_0,2,35,92,76,35,100.00,100.00,100.00,100.00,0.057,0.022,0.026,0.057
values_61,12,65,187,151,101,100.00,100.00,100.00,100.00,0.185,0.064,0.079,0.119
values_97,13,71,206,166,111,100.00,100.00,100.00,100.00,0.183,0.063,0.078,0.117
values_14,24,137,415,331,221,100.00,100.00,100.00,100.00,0.175,0.058,0.073,0.109
values_87,29,167,510,406,271,100.00,100.00,100.00,100.00,0.174,0.057,0.071,0.107
values_50,29,167,510,406,271,100.00,100.00,100.00,100.00,0.174,0.057,0.071,0.107
values_83,2,17,35,31,17,100.00,100.00,100.00,100.00,0.118,0.057,0.065,0.118
values_67,2,41,111,91,41,100.00,100.00,100.00,100.00,0.049,0.018,0.022,0.049
values_86,18,101,301,241,161,100.00,100.00,100.00,100.00,0.178,0.060,0.075,0.112
values_23,20,113,339,271,181,100.00,100.00,100.00,100.00,0.177,0.059,0.074,0.110
values_64,2,17,35,31,17,100.00,100.00,100.00,100.00,0.118,0.057,0.065,0.118
values_44,12,65,187,151,101,100.00,100.00,100.00,100.00,0.185,0.064,0.079,0.119
values_71,33,191,586,466,311,100.00,100.00,100.00,100.00,0.173,0.056,0.071,0.106
values_93,26,149,453,361,241,100.00,100.00,100.00,100.00,0.174,0.057,0.072,0.108
values_88,16,89,263,211,141,100.00,100.00,100.00,100.00,0.180,0.061,0.076,0.113
values_26,23,131,396,316,211,100.00,100.00,100.00,100.00,0.176,0.058,0.073,0.109
values_59,26,149,453,361,241,100.00,100.00,100.00,100.00,0.174,0.057,0.072,0.108
values_57,2,17,35,31,17,100.00,100.00,100.00,100.00,0.118,0.057,0.065,0.118
values_82,2,17,35,31,17,100.00,100.00,100.00,100.00,0.118,0.057,0.065,0.118
values_75,26,149,453,361,241,100.00,100.00,100.00,100.00,0.174,0.057,0.072,0.108
values_51,13,71,206,166,111,100.00,100.00,100.00,100.00,0.183,0.063,0.078,0.117
values_7,14,77,225,181,121,100.00,100.00,100.00,100.00,0.182,0.062,0.077,0.116
values_92,23,131,396,316,211,100.00,100.00,100.00,100.00,0.176,0.058,0.073,0.109
values_56,24,137,415,331,221,100.00,100.00,100.00,100.00,0.175,0.058,0.073,0.109
values_47,23,131,396,316,211,100.00,100.00,100.00,100.00,0.176,0.058,0.073,0.109
values_95,16,89,263,211,141,100.00,100.00,100.00,100.00,0.180,0.061,0.076,0.113
values_98,30,173,529,421,281,100.00,100.00,100.00,100.00,0.173,0.057,0.071,0.107
values_8,22,125,377,301,201,100.00,100.00,100.00,100.00,0.176,0.058,0.073,0.109
values_18,33,191,586,466,311,100.00,100.00,100.00,100.00,0.173,0.056,0.071,0.106
values_28,26,149,453,361,241,100.00,100.00,100.00,100.00,0.174,0.057,0.072,0.108
values_81,14,77,225,181,121,100.00,100.00,100.00,100.00,0.182,0.062,0.077,0.116
values_17,12,65,187,151,101,100.00,100.00,100.00,100.00,0.185,0.064,0.079,0.119
values_38,20,113,339,271,181,100.00,100.00,100.00,100.00,0.177,0.059,0.074,0.110
values_41,25,143,434,346,231,100.00,100.00,100.00,100.00,0.175,0.058,0.072,0.108
