ID_VAL,DSP,BRAM,Flip_Flop,Area,min_Slack,Max_Freq,Clock_Cycles
values_84,12.0,32.0,3948.0,16715.0,1.1102230246251565e-16,204.69571972869838,573135.0
values_30,12.0,32.0,4045.0,21139.0,1.1102230246251565e-16,204.69571972869838,195.0
values_96,12.0,32.0,3947.0,16710.0,1.1102230246251565e-16,204.69571972869838,361179.0
values_15,12.0,32.0,3899.0,16722.0,1.1102230246251565e-16,204.69571972869838,34983.0
values_16,12.0,32.0,3935.0,16746.0,1.1102230246251565e-16,204.69571972869838,179439.0
values_94,12.0,32.0,3935.0,16752.0,1.1102230246251565e-16,204.69571972869838,242133.0
values_90,12.0,32.0,3870.0,16654.0,1.1102230246251565e-16,204.69571972869838,13003.0
values_52,12.0,32.0,3912.0,16691.0,1.1102230246251565e-16,204.69571972869838,71949.0
values_78,12.0,32.0,3935.0,16746.0,1.1102230246251565e-16,204.69571972869838,179439.0
values_20,12.0,32.0,3947.0,16756.0,1.1102230246251565e-16,204.69571972869838,459033.0
values_53,12.0,32.0,3935.0,16746.0,1.1102230246251565e-16,204.69571972869838,179439.0
values_43,12.0,32.0,3913.0,16732.0,1.1102230246251565e-16,204.69571972869838,57645.0
values_42,12.0,32.0,3938.0,16761.0,1.1102230246251565e-16,204.69571972869838,636669.0
values_0,12.0,32.0,3935.0,16746.0,1.1102230246251565e-16,204.69571972869838,278325.0
values_61,12.0,32.0,3898.0,16685.0,1.1102230246251565e-16,204.69571972869838,19209.0
values_97,12.0,32.0,3898.0,16656.0,1.1102230246251565e-16,204.69571972869838,103187.0
values_14,12.0,32.0,3898.0,16685.0,1.1102230246251565e-16,204.69571972869838,19209.0
values_87,12.0,32.0,4045.0,21139.0,1.1102230246251565e-16,204.69571972869838,195.0
values_50,12.0,32.0,3898.0,16656.0,1.1102230246251565e-16,204.69571972869838,103187.0
values_83,12.0,32.0,3912.0,16692.0,1.1102230246251565e-16,204.69571972869838,88443.0
values_67,12.0,32.0,3912.0,16691.0,1.1102230246251565e-16,204.69571972869838,71949.0
values_86,12.0,32.0,3948.0,16715.0,1.1102230246251565e-16,204.69571972869838,573135.0
values_23,12.0,32.0,4116.0,17096.0,1.1102230246251565e-16,204.69571972869838,672.0
values_64,12.0,32.0,3898.0,16686.0,1.1102230246251565e-16,204.69571972869838,26313.0
values_44,12.0,32.0,3841.0,16652.0,1.1102230246251565e-16,204.69571972869838,1655.0
values_71,12.0,32.0,3935.0,16746.0,1.1102230246251565e-16,204.69571972869838,278325.0
values_93,12.0,32.0,3913.0,16732.0,1.1102230246251565e-16,204.69571972869838,57645.0
values_88,12.0,32.0,3947.0,16756.0,1.1102230246251565e-16,204.69571972869838,408153.0
values_26,12.0,32.0,3948.0,16716.0,1.1102230246251565e-16,204.69571972869838,777483.0
values_59,12.0,32.0,3949.0,16746.0,1.1102230246251565e-16,204.69571972869838,317955.0
values_57,12.0,32.0,3935.0,16746.0,1.1102230246251565e-16,204.69571972869838,179439.0
values_82,12.0,32.0,3898.0,16685.0,1.1102230246251565e-16,204.69571972869838,19209.0
values_75,12.0,32.0,3934.0,16710.0,1.1102230246251565e-16,204.69571972869838,128625.0
values_51,12.0,32.0,3947.0,16710.0,1.1102230246251565e-16,204.69571972869838,361179.0
values_7,12.0,32.0,3913.0,16732.0,1.1102230246251565e-16,204.69571972869838,57645.0
values_92,12.0,32.0,3938.0,16761.0,1.1102230246251565e-16,204.69571972869838,636669.0
values_56,12.0,32.0,3935.0,16746.0,1.1102230246251565e-16,204.69571972869838,179439.0
values_47,12.0,32.0,3912.0,16692.0,1.1102230246251565e-16,204.69571972869838,88443.0
values_95,12.0,32.0,3935.0,16746.0,1.1102230246251565e-16,204.69571972869838,179439.0
values_98,12.0,32.0,3947.0,16756.0,1.1102230246251565e-16,204.69571972869838,408153.0
values_8,12.0,32.0,3935.0,16746.0,1.1102230246251565e-16,204.69571972869838,179439.0
values_18,12.0,32.0,3947.0,16756.0,1.1102230246251565e-16,204.69571972869838,408153.0
