id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,124500,51365,777561,601674,271707,100.00,100.00,100.00,100.00,2.424,0.160,0.207,0.458
values_30,3900,1725,24781,19154,8367,100.00,100.00,100.00,100.00,2.261,0.157,0.204,0.466
values_96,1377,558,7705,5951,2538,100.00,100.00,100.00,100.00,2.468,0.179,0.231,0.543
values_15,124500,51365,777561,601674,271707,100.00,100.00,100.00,100.00,2.424,0.160,0.207,0.458
values_16,80028,33181,500413,387186,174431,100.00,100.00,100.00,100.00,2.412,0.160,0.207,0.459
values_94,14325,6110,90201,69759,31002,100.00,100.00,100.00,100.00,2.345,0.159,0.205,0.462
values_90,30153,12678,189193,146351,65490,100.00,100.00,100.00,100.00,2.378,0.159,0.206,0.460
values_52,137733,56766,859993,665471,300666,100.00,100.00,100.00,100.00,2.426,0.160,0.207,0.458
values_78,683,341,4593,3546,1491,100.00,100.00,100.00,100.00,2.003,0.149,0.193,0.458
values_20,41223,17246,258333,199851,89646,100.00,100.00,100.00,100.00,2.390,0.160,0.206,0.460
values_53,137733,56766,859993,665471,300666,100.00,100.00,100.00,100.00,2.426,0.160,0.207,0.458
values_43,17,38,393,303,258,100.00,100.00,100.00,100.00,0.447,0.043,0.056,0.066
values_42,17,38,393,303,258,100.00,100.00,100.00,100.00,0.447,0.043,0.056,0.066
values_0,124500,51365,777561,601674,271707,100.00,100.00,100.00,100.00,2.424,0.160,0.207,0.458
values_61,14325,6110,90201,69759,31002,100.00,100.00,100.00,100.00,2.345,0.159,0.205,0.462
values_97,89937,37238,562185,434991,196098,100.00,100.00,100.00,100.00,2.415,0.160,0.207,0.459
values_14,124500,51365,777561,601674,271707,100.00,100.00,100.00,100.00,2.424,0.160,0.207,0.458
values_87,3900,1725,24781,19154,8367,100.00,100.00,100.00,100.00,2.261,0.157,0.204,0.466
values_50,62448,25973,390783,302346,136005,100.00,100.00,100.00,100.00,2.404,0.160,0.207,0.459
values_83,137733,56766,859993,665471,300666,100.00,100.00,100.00,100.00,2.426,0.160,0.207,0.458
values_67,137733,56766,859993,665471,300666,100.00,100.00,100.00,100.00,2.426,0.160,0.207,0.458
values_86,9087,3918,57373,44363,19614,100.00,100.00,100.00,100.00,2.319,0.158,0.205,0.463
values_23,35400,14845,221971,171714,76937,100.00,100.00,100.00,100.00,2.385,0.159,0.206,0.460
values_64,3900,1725,24781,19154,8367,100.00,100.00,100.00,100.00,2.261,0.157,0.204,0.466
